query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,5,SMDVL,1,104,SMDVL,1,1,1,1.0,0.955824077129364,0,1,104,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,7,RMEL,1,86,RMEL,1,1,1,1.0,0.8612115383148193,0,1,86,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,8,AVEL,1,8,AFDL,5,0,1,0.2,0.018426204100251198,0,0,8,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,10,OLLL,1,63,OLLL,1,1,1,1.0,0.8019787073135376,0,1,63,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,12,RMER,1,87,RMER,1,1,1,1.0,0.9531547427177429,0,1,87,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,24,FLPL,1,48,FLPL,1,1,1,1.0,0.10544566810131073,1,0,29,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,26,RMDDR,1,101,SMBVR,9,0,0,0.1111111111111111,0.0016234841896221042,1,0,101,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,31,ASGL,1,6,ADFL,9,0,0,0.1111111111111111,0.002614710247144103,1,0,6,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,33,RMDL,1,22,ASGL,9,0,0,0.1111111111111111,0.0061016995459795,1,0,22,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,37,ADEL,1,48,FLPL,47,0,0,0.02127659574468085,1.2474768482206855e-05,1,0,48,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,40,AVAL,1,27,AVAL,1,1,1,1.0,0.957007110118866,0,1,27,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,43,IL1L,1,52,IL1L,1,1,1,1.0,0.3868509829044342,0,1,52,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,45,RMDVL,1,83,RMDVL,1,1,1,1.0,0.8256127238273621,0,1,83,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,48,URXL,1,45,CEPDL,2,0,1,0.5,0.23693597316741943,0,0,45,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,49,AVDL,1,72,RIBL,16,0,0,0.0625,0.000953414652030915,1,0,72,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,55,ALA,1,19,ALA,1,1,1,1.0,0.6187806725502014,0,1,19,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,57,AIYR,1,49,FLPR,11,0,0,0.09090909090909091,0.0035736775025725365,1,0,49,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,58,OLQDL,1,65,OLQDL,1,1,1,1.0,0.815350353717804,0,1,65,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,62,RMEV,1,88,RMEV,1,1,1,1.0,0.957495927810669,0,1,88,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,63,URXR,1,19,ALA,2,0,1,0.5,0.050276271998882294,1,0,110,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,70,ADAL,1,20,AQR,8,0,0,0.125,0.01978340744972229,1,0,60,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,77,M1,1,61,M1,1,1,1,1.0,0.29318103194236755,1,0,30,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,78,AQR,1,20,AQR,1,1,1,1.0,0.21983575820922852,1,0,20,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,87,OLQR,0,109,URBR,,0,0,0.0,,1,0,109,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,102,AINL,1,17,AIZL,7,0,0,0.14285714285714285,0.012108679860830307,1,0,17,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,105,ASEL,0,40,AWAL,,0,0,0.0,,1,0,40,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,113,RIAL,1,70,RIAL,1,1,1,1.0,0.9429359436035156,0,1,70,1
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,114,ASKL,1,89,SAAVL,2,0,1,0.5,0.12368002533912659,0,0,89,0
20230322-20-16-50,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-20-16-50__ca407999.npz,115,ADLL,0,40,AWAL,,0,0,0.0,,1,0,36,0
20230322-21-09-13,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-21-09-13__96dcc1e2.npz,1,AVAL,1,27,AVAL,1,1,1,1.0,0.9573199152946472,0,1,27,1
20230322-21-09-13,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-21-09-13__96dcc1e2.npz,13,SMDVL,1,104,SMDVL,1,1,1,1.0,0.9574134945869446,0,1,104,1
20230322-21-09-13,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-21-09-13__96dcc1e2.npz,36,RMDVL,1,83,RMDVL,1,1,1,1.0,0.955864429473877,0,1,83,1
20230322-21-09-13,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230322-21-09-13__96dcc1e2.npz,64,RIAL,1,70,RIAL,1,1,1,1.0,0.4149017930030823,0,1,70,1
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,7,AFDR,1,10,AFDR,1,1,1,1.0,0.8032731413841248,0,1,10,1
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,12,RMDVR,1,84,RMDVR,1,1,1,1.0,0.6773601174354553,0,1,84,1
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,13,ALA,1,19,ALA,1,1,1,1.0,0.8934935927391052,0,1,19,1
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,14,RMEV,1,79,RMDDL,57,0,0,0.017543859649122806,4.711671763857339e-08,0,0,79,0
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,21,OLQVR,1,68,OLQVR,1,1,1,1.0,0.4893518090248108,0,1,68,1
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,25,SMDVR,1,78,RIVR,2,0,1,0.5,0.02003704383969307,0,0,78,0
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,27,RMED,1,69,REMV,7,0,0,0.14285714285714285,0.006871705874800682,0,0,69,0
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,45,RMER,1,87,RMER,1,1,1,1.0,0.9508976936340332,0,1,87,1
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,48,AVER,1,33,AVER,1,1,1,1.0,0.9294944405555725,0,1,33,1
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,50,SMBVR,1,100,SMBVL,4,0,1,0.25,0.018529275432229042,1,0,100,0
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,51,CEPVR,1,47,CEPVR,1,1,1,1.0,0.3458474278450012,0,1,47,1
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,53,SMDVL,1,70,RIAL,5,0,1,0.2,0.026735467836260796,0,0,70,0
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,61,AVAR,1,28,AVAR,1,1,1,1.0,0.956963837146759,0,1,28,1
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,64,SMDDR,1,48,FLPL,92,0,0,0.010869565217391304,4.1211141166286325e-09,1,0,48,0
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,69,AVAL,1,27,AVAL,1,1,1,1.0,0.9440922737121582,0,1,27,1
20230506-13-32-08,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-13-32-08__24b0f96a.npz,74,RIVR,1,15,AINR,94,0,0,0.010638297872340425,2.36990960189587e-08,0,0,15,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,3,AVAL,1,27,AVAL,1,1,1,1.0,0.952506959438324,0,1,27,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,4,ADAL,1,20,AQR,10,0,0,0.1,0.009008681401610374,1,0,5,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,5,OLQDL,1,65,OLQDL,1,1,1,1.0,0.6891996264457703,0,1,65,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,6,RIVL,1,77,RIVL,1,1,1,1.0,0.3625967502593994,1,0,77,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,8,OLLL,1,63,OLLL,1,1,1,1.0,0.7650725841522217,0,1,63,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,12,OLQVL,1,67,OLQVL,1,1,1,1.0,0.6158844828605652,0,1,67,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,16,AFDL,1,10,AFDR,20,0,0,0.05,2.0613377273548394e-05,0,0,10,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,17,RIML,1,76,RIMR,5,0,1,0.2,0.018147049471735954,1,0,76,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,18,RMEV,1,88,RMEV,1,1,1,1.0,0.9040167927742004,0,1,88,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,21,RMDDR,1,100,SMBVL,17,0,0,0.058823529411764705,0.00019491661805659533,1,0,100,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,22,RMED,1,85,RMED,1,1,1,1.0,0.9538877010345459,0,1,85,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,24,SIAVL,1,48,FLPL,31,0,0,0.03225806451612903,0.0002608299837447703,1,0,39,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,26,SMDDR,1,102,SMDDL,41,0,0,0.024390243902439025,2.5637998533056816e-06,1,0,102,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,27,AIBL,1,32,AVEL,2,0,1,0.5,0.030702700838446617,0,0,32,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,28,RMER,1,87,RMER,1,1,1,1.0,0.7323370575904846,0,1,87,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,29,URYVL,1,52,IL1L,2,0,1,0.5,0.13671039044857025,0,0,52,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,32,ALA,1,19,ALA,1,1,1,1.0,0.9549704194068909,0,1,19,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,33,SMDVL,1,104,SMDVL,1,1,1,1.0,0.8652244210243225,0,1,104,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,34,RMDL,1,70,RIAL,2,0,1,0.5,0.19200703501701355,0,0,70,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,38,AFDR,1,8,AFDL,66,0,0,0.015151515151515152,3.956548699779461e-10,0,0,8,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,41,RMDVL,1,83,RMDVL,1,1,1,1.0,0.9527204036712646,0,1,83,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,43,OLLR,1,64,OLLR,1,1,1,1.0,0.4764779210090637,0,1,64,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,45,M1,1,61,M1,1,1,1,1.0,0.05523551627993584,1,0,111,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,46,FLPL,1,48,FLPL,1,1,1,1.0,0.2413596212863922,1,0,48,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,51,OLQVR,1,55,IL1VR,3,0,1,0.3333333333333333,0.08188226073980331,0,0,55,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,52,SMBDR,1,92,SIADR,12,0,0,0.08333333333333333,0.010161628015339375,1,0,92,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,55,URYDL,1,113,URYDL,1,1,1,1.0,0.5191318988800049,0,1,113,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,56,AVAR,1,28,AVAR,1,1,1,1.0,0.9117220640182495,0,1,28,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,66,URADL,1,56,IL2DL,3,0,1,0.3333333333333333,0.11414282023906708,0,0,56,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,67,RMEL,1,86,RMEL,1,1,1,1.0,0.8488613963127136,0,1,86,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,82,AIYL,0,118,VB2,,0,0,0.0,,1,0,16,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,84,URYDR,1,114,URYDR,1,1,1,1.0,0.4493153691291809,0,1,66,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,90,RMDVR,1,84,RMDVR,1,1,1,1.0,0.9419676065444946,0,1,84,1
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,97,RMDDL,1,79,RMDDL,1,1,1,1.0,0.2059808075428009,1,0,80,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,106,IL1L,1,62,M3L,2,0,1,0.5,0.2624642848968506,0,0,62,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,108,SIADR,1,47,CEPVR,4,0,1,0.25,0.04635593667626381,1,0,101,0
20230506-14-24-57,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230506-14-24-57__cf346a72.npz,109,SMDVR,1,26,ASKR,118,0,0,0.00847457627118644,2.0898761189544097e-17,1,0,26,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,0,AVAL,1,27,AVAL,1,1,1,1.0,0.9532708525657654,0,1,27,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,2,AIZL,1,4,ADEL,2,0,1,0.5,0.12434376776218414,0,0,4,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,4,RMEL,1,86,RMEL,1,1,1,1.0,0.5660746693611145,0,1,86,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,6,URYVL,1,52,IL1L,2,0,1,0.5,0.28469589352607727,0,0,115,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,8,AIYR,1,117,VB1,6,0,0,0.16666666666666666,0.002505331998690963,1,0,69,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,9,OLQVR,1,68,OLQVR,1,1,1,1.0,0.534542977809906,0,1,68,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,10,AIML,0,19,ALA,,0,0,0.0,,1,0,74,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,13,CEPVL,0,43,BAGL,,0,0,0.0,,0,0,43,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,17,SMDVR,1,35,AVHR,49,0,0,0.02040816326530612,3.1058155514074315e-07,1,0,46,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,19,OLQDL,1,65,OLQDL,1,1,1,1.0,0.8465566039085388,0,1,65,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,22,RIAL,1,70,RIAL,1,1,1,1.0,0.9405848383903503,0,1,70,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,25,SMDVL,1,104,SMDVL,1,1,1,1.0,0.9525074362754822,0,1,104,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,32,AVDL,1,30,AVDL,1,1,1,1.0,0.13442644476890564,1,0,41,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,38,AVJL,1,30,AVDL,22,0,0,0.045454545454545456,0.00039234186988323927,1,0,17,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,42,RIVL,1,77,RIVL,1,1,1,1.0,0.934280276298523,0,1,77,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,44,OLLR,1,64,OLLR,1,1,1,1.0,0.4821016192436218,0,1,64,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,50,RMDL,1,12,AIBR,29,0,0,0.034482758620689655,5.562362161981582e-07,1,0,76,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,57,URYVR,1,116,URYVR,1,1,1,1.0,0.34197455644607544,0,1,116,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,58,SMBVL,1,79,RMDDL,2,0,1,0.5,0.045681651681661606,1,0,79,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,63,FLPL,1,48,FLPL,1,1,1,1.0,0.29039809107780457,1,0,48,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,69,URXL,1,110,URXL,1,1,1,1.0,0.7176969647407532,0,1,110,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,70,ALA,1,111,URXR,3,0,1,0.3333333333333333,0.013887704350054264,0,0,111,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,72,RMER,1,87,RMER,1,1,1,1.0,0.7279447913169861,0,1,87,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,75,AFDR,1,8,AFDL,28,0,0,0.03571428571428571,3.1208169275487307e-06,0,0,8,0
