query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
20221106-21-00-09,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20221106-21-00-09__09a0b8d2.npz,79,RMDL,1,99,RMDDR,31,0,0,0.03225806451612903,1.7539499822305515e-05,0,0,98,0
20221106-21-00-09,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20221106-21-00-09__09a0b8d2.npz,80,SMBVL,1,42,AVKL,28,0,0,0.03571428571428571,1.7563066649017856e-05,0,0,42,0
20221106-21-00-09,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20221106-21-00-09__09a0b8d2.npz,83,SMDDL,1,110,RMFR,29,0,0,0.034482758620689655,1.5568832168355584e-05,0,0,110,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,3,RMED,1,105,RMED,1,1,1,1.0,0.9170417189598083,0,1,105,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,4,SMDVL,1,127,SMDVL?,2,0,1,0.5,0.3240795433521271,0,0,127,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,6,OLQVR,1,107,RMER,33,0,0,0.030303030303030304,1.6526050785614643e-06,1,0,107,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,8,AFDL,1,10,AFDR,3,0,1,0.3333333333333333,0.2519238591194153,0,0,100,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,13,RMDVL,1,103,RMDVL,1,1,1,1.0,0.7200943231582642,0,1,103,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,14,RMEL,1,106,RMEL,1,1,1,1.0,0.8607751131057739,0,1,106,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,24,RMDVR,1,87,RIAR,12,0,0,0.08333333333333333,5.3917061450192705e-05,0,0,87,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,25,IL2VL,0,64,IL1VL,,0,0,0.0,,1,0,64,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,26,SMDDL,1,125,SMDDR,2,0,1,0.5,0.15050581097602844,0,0,97,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,34,AVDL,1,32,AVDR,13,0,0,0.07692307692307693,0.0005060156108811498,0,0,32,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,38,IL2DL,1,62,IL1L,18,0,0,0.05555555555555555,0.0006895870319567621,0,0,62,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,47,AIBL,1,11,AIBL,1,1,1,1.0,0.8566579222679138,0,1,11,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,48,RIVL,1,96,RIVR,2,0,1,0.5,0.06867139041423798,0,0,96,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,49,OLQDL,1,81,OLQDL,1,1,1,1.0,0.6155493855476379,0,1,81,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,50,OLQDR,1,82,OLQDR,1,1,1,1.0,0.5689853429794312,0,1,82,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,52,URBL,1,84,OLQVL,40,0,0,0.025,7.674081643926911e-06,0,0,84,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,53,IL1L,1,141,URYVL,3,0,1,0.3333333333333333,0.11224803328514099,0,0,76,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,55,ALA,1,21,ALA,1,1,1,1.0,0.9495664238929749,0,1,21,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,56,OLLL,1,79,OLLL,1,1,1,1.0,0.6100649237632751,0,1,79,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,61,IL2L,1,142,URYVR,37,0,0,0.02702702702702703,9.579862307873555e-07,0,0,142,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,64,RMEV,1,108,RMEV,1,1,1,1.0,0.26481038331985474,1,0,89,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,69,AVAR,1,93,RIML,2,0,1,0.5,0.013210507109761238,1,0,12,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,73,AVAL,1,28,AVAL,1,1,1,1.0,0.9561217427253723,0,1,28,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,76,AQR,1,22,AQR,1,1,1,1.0,0.24179938435554504,0,1,22,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,82,IL1VR,1,64,IL1VL,4,0,1,0.25,0.06789232790470123,1,0,71,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,88,FLPL,1,54,FLPL,1,1,1,1.0,0.32588300108909607,0,1,54,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,92,AVEL,1,31,AVDL,2,0,1,0.5,0.0691734328866005,1,0,33,1
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,100,IL1VL,1,65,IL1VR,2,0,1,0.5,0.1550174057483673,0,0,65,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,111,OLQVL,1,141,URYVL,6,0,0,0.16666666666666666,0.019400639459490776,1,0,141,0
20230322-21-41-10,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-21-41-10__68e571c7.npz,118,RMDDL,1,98,RMDDL,1,1,1,1.0,0.3930550515651703,0,1,98,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,3,ADEL,1,15,AINL,25,0,0,0.04,2.3340182451647706e-05,0,0,5,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,4,OLLL,1,62,IL1L,3,0,1,0.3333333333333333,0.12583205103874207,0,0,61,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,8,RMEV,1,108,RMEV,1,1,1,1.0,0.9607890248298645,0,1,108,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,11,RMDVL,1,103,RMDVL,1,1,1,1.0,0.9639250636100769,0,1,103,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,22,AFDR,1,10,AFDR,1,1,1,1.0,0.4309313893318176,0,1,10,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,25,ALA,1,91,RID,24,0,0,0.041666666666666664,8.99771137596872e-08,0,0,91,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,29,AIBL,1,11,AIBL,1,1,1,1.0,0.8977681994438171,0,1,11,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,31,RMDDL,1,118,SIBVR,11,0,0,0.09090909090909091,3.6595436540665105e-05,0,0,118,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,37,FLPL,1,54,FLPL,1,1,1,1.0,0.25384119153022766,0,1,54,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,41,AVAL,1,28,AVAL,1,1,1,1.0,0.9644629955291748,0,1,28,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,42,OLQDL,1,81,OLQDL,1,1,1,1.0,0.7207491993904114,0,1,81,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,47,AINL,1,33,AVEL,5,0,1,0.2,0.017492305487394333,1,0,34,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,49,ASKL,1,6,ADFL,4,0,1,0.25,0.028289861977100372,0,0,6,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,52,OLQVL,1,84,OLQVL,1,1,1,1.0,0.9338317513465881,0,1,84,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,54,IL1VR,1,64,IL1VL,40,0,0,0.025,1.342258201475488e-05,0,0,64,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,55,RMED,1,105,RMED,1,1,1,1.0,0.9195417165756226,0,1,105,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,56,SMDVL,1,126,SMDVL,1,1,1,1.0,0.8424608111381531,0,1,126,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,59,IL2DL,1,60,IL1DL,3,0,1,0.3333333333333333,0.1849900484085083,0,0,60,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,60,AVAR,1,29,AVAR,1,1,1,1.0,0.8653643727302551,0,1,29,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,63,IL1R,1,142,URYVR,3,0,1,0.3333333333333333,0.24806231260299683,0,0,63,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,65,M3L,1,62,IL1L,6,0,0,0.16666666666666666,0.04501176252961159,0,0,62,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,66,URXL,1,135,URXL,1,1,1,1.0,0.5949065685272217,0,1,135,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,75,ADAL,1,37,AVHL,19,0,0,0.05263157894736842,7.981660746736452e-05,0,0,37,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,76,RMDL,1,100,RMDL,1,1,1,1.0,0.9125546216964722,0,1,100,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,82,RMEL,1,106,RMEL,1,1,1,1.0,0.37289881706237793,0,1,79,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,84,SMDDL,1,70,M1?,23,0,0,0.043478260869565216,2.1428533727885224e-05,0,0,70,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,100,SMBVL,1,23,AQR?,3,0,1,0.3333333333333333,0.13478054106235504,0,0,23,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,102,AQR,1,20,AIZL,3,0,1,0.3333333333333333,0.12056080996990204,0,0,20,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,105,BAGL,1,48,BAGL,1,1,1,1.0,0.8128954172134399,0,1,48,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,110,IL1L,1,68,IL2L,3,0,1,0.3333333333333333,0.067430779337883,0,0,130,0
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,112,RIVL,1,95,RIVL,1,1,1,1.0,0.9414350986480713,0,1,95,1
20230322-22-43-03,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230322-22-43-03__263d116b.npz,115,RIAL,1,112,SAAVL,2,0,1,0.5,0.04720693454146385,0,0,112,0
20230502-20-41-23,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230502-20-41-23__2165ec1f.npz,25,SMDVL,1,95,RIVL,3,0,1,0.3333333333333333,0.050436656922101974,0,0,95,0
20230502-20-41-23,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230502-20-41-23__2165ec1f.npz,38,AVAL,1,28,AVAL,1,1,1,1.0,0.9568188786506653,0,1,28,1
20230604-17-09-01,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230604-17-09-01__463c457e.npz,33,AVAR,1,29,AVAR,1,1,1,1.0,0.9567357301712036,0,1,29,1
20230604-17-09-01,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230604-17-09-01__463c457e.npz,43,SMDVR,1,128,SMDVR,1,1,1,1.0,0.49575090408325195,0,1,128,1
20230903-16-32-28,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-16-32-28__f139478f.npz,4,RMEV,1,120,SMBDL?,30,0,0,0.03333333333333333,0.0002144373138435185,1,0,120,0
20230903-16-32-28,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-16-32-28__f139478f.npz,6,RMED,1,136,URXL?,7,0,0,0.14285714285714285,0.009337007068097591,0,0,136,0
20230903-16-32-28,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-16-32-28__f139478f.npz,19,SMDVL,1,126,SMDVL,1,1,1,1.0,0.6618950963020325,0,1,126,1
20230903-16-32-28,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-16-32-28__f139478f.npz,36,RMDVL,1,109,RMEV?,2,0,1,0.5,0.10726642608642578,0,0,109,0
20230903-16-32-28,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-16-32-28__f139478f.npz,42,SMDDL,1,124,SMDDL,1,1,1,1.0,0.45963817834854126,0,1,124,1
20230903-16-32-28,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-16-32-28__f139478f.npz,73,RIVL,1,95,RIVL,1,1,1,1.0,0.3838736414909363,0,1,127,0
20230903-16-32-28,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-16-32-28__f139478f.npz,94,AVAL,1,103,RMDVL,105,0,0,0.009523809523809525,4.2673078959332145e-10,0,0,103,0
20230903-19-07-30,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-19-07-30__a37ab37d.npz,2,SMDVR,1,128,SMDVR,1,1,1,1.0,0.914360523223877,0,1,128,1
20230903-19-07-30,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-19-07-30__a37ab37d.npz,7,RIVR,1,96,RIVR,1,1,1,1.0,0.6645146012306213,0,1,96,1
20230903-19-07-30,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-19-07-30__a37ab37d.npz,22,RMEV,1,108,RMEV,1,1,1,1.0,0.9612542986869812,0,1,108,1
20230903-19-07-30,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-19-07-30__a37ab37d.npz,31,AVAR,1,29,AVAR,1,1,1,1.0,0.7795048952102661,0,1,29,1
20230903-19-07-30,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-19-07-30__a37ab37d.npz,60,RMED,1,105,RMED,1,1,1,1.0,0.9603760242462158,0,1,105,1
20230903-19-07-30,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230903-19-07-30__a37ab37d.npz,95,SMDDR,1,125,SMDDR,1,1,1,1.0,0.3554379642009735,1,0,124,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,0,AVAR,1,29,AVAR,1,1,1,1.0,0.9629474878311157,0,1,29,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,2,RMER,1,107,RMER,1,1,1,1.0,0.8535628318786621,0,1,107,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,4,AIMR,1,36,AVG,9,0,0,0.1111111111111111,0.004740080330520868,0,0,36,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,7,RMEV,1,108,RMEV,1,1,1,1.0,0.6035526990890503,0,1,108,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,9,AVKR,1,2,ADAL,11,0,0,0.09090909090909091,0.007662693504244089,0,0,2,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,10,AIZR,0,5,ADER,,0,0,0.0,,0,0,5,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,13,OLQVR,1,85,OLQVR,1,1,1,1.0,0.7780714631080627,0,1,85,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,17,RMEL,1,106,RMEL,1,1,1,1.0,0.9108938574790955,0,1,106,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,21,AQR,1,22,AQR,1,1,1,1.0,0.4164077043533325,0,1,22,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,24,AVEL,1,33,AVEL,1,1,1,1.0,0.5978415608406067,0,1,33,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,25,AIZL,1,15,AINL,3,0,1,0.3333333333333333,0.1624474972486496,0,0,15,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,26,SMDVL,1,126,SMDVL,1,1,1,1.0,0.8064098358154297,0,1,126,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,29,ALA,1,21,ALA,1,1,1,1.0,0.9290740489959717,0,1,21,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,30,RMDVR,1,104,RMDVR,1,1,1,1.0,0.9625899195671082,0,1,104,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,37,RMDVL,1,103,RMDVL,1,1,1,1.0,0.9584755301475525,0,1,103,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,38,RMDL,1,49,BAGR,39,0,0,0.02564102564102564,1.9255173810961423e-06,0,0,49,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,43,CEPVR,1,70,M1?,2,0,1,0.5,0.0476992130279541,0,0,70,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,45,FLPR,1,4,ADEL,13,0,0,0.07692307692307693,0.006402206607162952,0,0,4,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,46,AVL,0,115,SIAVL,,0,0,0.0,,0,0,115,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,49,IL2DR,1,60,IL1DL,4,0,1,0.25,0.0035991091281175613,0,0,60,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,50,ASGL,1,84,OLQVL,18,0,0,0.05555555555555555,0.00026432369486428797,0,0,84,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,52,AIYR,1,14,AIMR,8,0,0,0.125,0.032233987003564835,0,0,90,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,53,ASKR,0,51,CEPDR,,0,0,0.0,,0,0,51,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,55,SMDVR,1,128,SMDVR,1,1,1,1.0,0.9445241689682007,0,1,128,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,56,RMDDL,1,118,SIBVR,19,0,0,0.05263157894736842,0.0001074619431165047,0,0,118,0
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,57,URYVR,1,142,URYVR,1,1,1,1.0,0.7774969935417175,0,1,142,1
20230904-15-09-05,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_1/test/train__20230904-15-09-05__8abbb802.npz,58,OLQDL,1,61,IL1DR,2,0,1,0.5,0.24912406504154205,0,0,61,0
